Date,Gold_Close,High_Gold,Low_Gold,Gold_Open,Volume_Gold,USD_Close,High_USD,Low_USD,USD_Open,Volume_USD,Gold_Price_Change,USD_Price_Change,Price_Trend,Volatility_Level,Market_Phase,Volume_Category,Year,Month,Gold_Rolling_Std
2020-10-19,1906.4000244140625,1907.800048828125,1899.5,1907.300048828125,4.3e-05,73.44380187988281,73.59500122070312,73.28399658203125,73.44380187988281,0.0,8.300048828125,0.311004638671875,Bearish,Low,COVID,Light,2020,10,29.50537145868402
2020-10-20,1910.4000244140625,1910.4000244140625,1896.0999755859373,1901.300048828125,0.000329,73.57499694824219,73.57499694824219,73.29499816894531,73.39369965,0.0,14.300048828125227,0.279998779296875,Bullish,Medium,COVID,Normal,2020,10,29.192040326908685
2020-10-21,1924.5999755859373,1927.300048828125,1913.5999755859373,1913.5999755859373,0.001202,73.64749908447266,73.78420258,73.35900115966797,73.47969818115234,0.0,13.700073242187727,0.42520142033203,Bullish,Medium,COVID,Heavy,2020,10,28.581115661561718
2020-10-22,1901.0999755859373,1924.300048828125,1898.199951171875,1924.300048828125,0.000899,73.6812973,73.88400268554688,73.47280121,73.72499847,0.0,26.10009765625,0.4112014755468749,Bearish,Medium,COVID,Heavy,2020,10,27.291110595344243
2020-10-23,1902.0,1913.300048828125,1896.199951171875,1899.9000244140625,0.000287,73.72000122070312,73.88529968261719,73.47299957,73.72000122070312,0.0,17.10009765625,0.4123001126171886,Bullish,Medium,COVID,Normal,2020,10,26.677472755124594
2020-10-26,1902.699951171875,1907.0,1893.5,1895.5,0.000242,73.82289886,74.11430358886719,73.69000244140625,73.83399963378906,0.0,13.5,0.4243011474609375,Bullish,Medium,COVID,Normal,2020,10,25.144864009766135
2020-10-27,1908.800048828125,1908.800048828125,1904.4000244140625,1904.5999755859373,0.000176,73.94850158691406,74.13749694824219,73.61399841308594,74.13749694824219,0.0,4.4000244140625,0.52349853515625,Bullish,Low,COVID,Normal,2020,10,23.16965032706888
2020-10-28,1876.199951171875,1876.199951171875,1870.9000244140625,1870.9000244140625,0.000277,73.80500030517578,74.25199890136719,73.64299774169922,73.81490325927734,0.0,5.2999267578125,0.6090011596679688,Bullish,Low,COVID,Normal,2020,10,20.940503555063856
2020-10-29,1865.5999755859373,1879.800048828125,1858.800048828125,1876.0999755859373,0.00024,74.44000244140625,74.52469635009766,73.93299865722656,74.44000244140625,0.0,21.0,0.5916976928710938,Bearish,Medium,COVID,Normal,2020,10,20.417785664581796
2020-10-30,1877.4000244140625,1886.5999755859373,1862.800048828125,1862.800048828125,0.000725,74.26399993896484,74.70200348,74.03199768066406,74.26399993896484,0.0,23.799926757812273,0.6700057993359394,Bullish,Medium,COVID,Heavy,2020,10,17.911307956129516
2020-11-02,1890.4000244140625,1894.699951171875,1872.9000244140625,1872.9000244140625,0.00019,74.55049896240234,74.70760345458984,74.27400207519531,74.70729828,0.0,21.7999267578125,0.43360137939453125,Bullish,Medium,COVID,Normal,2020,11,17.887936647565166
2020-11-03,1908.5,1908.5,1891.5,1891.5,0.000712,74.45680236816406,74.68479919433594,74.24500274658203,74.45680236816406,0.0,17.0,0.43979644775390625,Bullish,Medium,COVID,Heavy,2020,11,18.05676796970644
2020-11-04,1894.5999755859373,1907.0,1885.300048828125,1893.800048828125,0.000782,74.65560150146484,75.00099945,74.27880096435547,74.84999847,0.0,21.699951171875,0.722198485644526,Bullish,Medium,COVID,Heavy,2020,11,16.810714904400555
2020-11-05,1945.300048828125,1948.0,1901.699951171875,1901.699951171875,0.000135,74.37999725341797,74.40730285644531,73.84580231,74.19049835205078,0.0,46.300048828125,0.5615005464453162,Bullish,High,COVID,Light,2020,11,18.254470199037023
2020-11-06,1950.300048828125,1958.800048828125,1940.800048828125,1940.800048828125,0.000304,74.12000274658203,74.27850341796875,73.86399841308594,74.12000274658203,0.0,18.0,0.4145050048828125,Bullish,Medium,COVID,Normal,2020,11,18.925498138055787
2020-11-09,1853.199951171875,1963.199951171875,1847.0999755859373,1955.5999755859373,0.000745,73.97979736328125,74.16799926757812,73.64309692382812,73.97579956054688,0.0,116.09997558593773,0.52490234375,Bearish,High,COVID,Heavy,2020,11,20.247451486849478
2020-11-10,1875.4000244140625,1885.300048828125,1871.199951171875,1879.300048828125,0.000276,73.95320129394531,74.46579742,73.87799835205078,74.13999938964844,0.0,14.10009765625,0.58779906794922,Bearish,Medium,COVID,Normal,2020,11,20.750365042386825
2020-11-11,1860.699951171875,1878.800048828125,1855.5,1878.800048828125,0.000222,74.28160095214844,74.53790283203125,74.10800170898438,74.47250366210938,0.0,23.300048828125,0.429901123046875,Bearish,Medium,COVID,Normal,2020,11,21.869513426030927
2020-11-12,1872.5999755859373,1878.5,1866.5999755859373,1869.0,0.00022,74.56999969482422,74.75900268554688,74.36599731445312,74.62480163574219,0.0,11.900024414062727,0.39300537109375,Bullish,Low,COVID,Normal,2020,11,22.336616109578966
2020-11-13,1885.699951171875,1890.0999755859373,1876.800048828125,1877.0,0.00024,74.86499786376953,74.88729858398438,74.46610260009766,74.67169952392578,0.0,13.299926757812273,0.42119598388671875,Bullish,Low,COVID,Normal,2020,11,22.449932382655824
2020-11-16,1887.300048828125,1887.300048828125,1871.0,1874.5999755859373,6e-06,74.48770141601562,74.58979797363281,74.37930297851562,74.58979797363281,0.0,16.300048828125,0.2104949951171875,Bullish,Medium,COVID,Light,2020,11,22.351529538638008
2020-11-17,1884.5,1888.4000244140625,1884.5,1888.4000244140625,5.9e-05,74.41809844970703,74.60890197753906,74.32679748535156,74.55000305175781,0.0,3.9000244140625,0.2821044921875,Bearish,Low,COVID,Light,2020,11,22.450335064729668
2020-11-18,1873.5,1873.5,1873.5,1873.5,0.000152,74.47969818115234,74.70480346679688,74.03520202636719,74.48010254,0.0,0.0,0.6696014404296875,Neutral,Low,COVID,Normal,2020,11,22.722824478966697
2020-11-19,1861.0999755859373,1865.800048828125,1856.0,1865.800048828125,5.9e-05,74.41999816894531,74.44229888916016,74.11979675292969,74.41999816894531,0.0,9.800048828125,0.32250213623046875,Bearish,Low,COVID,Light,2020,11,23.572669822875113
2020-11-20,1872.5999755859373,1872.5999755859373,1871.199951171875,1871.199951171875,0.0019,74.09960174560547,74.33920288085938,74.07299805,74.09960174560547,0.0,1.4000244140622726,0.2662048308593796,Bullish,Low,COVID,Heavy,2020,11,23.456094026576924
2020-11-23,1837.800048828125,1837.800048828125,1829.199951171875,1834.800048828125,0.000843,74.16239929199219,74.40630340576172,74.00299835205078,74.11979675292969,0.0,8.60009765625,0.4033050537109375,Bullish,Low,COVID,Heavy,2020,11,24.906883793819752
2020-11-24,1804.800048828125,1829.300048828125,1799.300048828125,1829.300048828125,0.001041,74.24490356445312,74.24900055,73.88439941,74.24449920654297,0.0,30.0,0.3646011400000049,Bearish,High,COVID,Heavy,2020,11,29.442545938075668
2020-11-25,1805.699951171875,1805.699951171875,1801.4000244140625,1801.4000244140625,0.205754,73.96080017089844,74.16999816894531,73.74880219,73.96080017089844,0.0,4.2999267578125,0.42119597894530614,Bullish,Low,COVID,Heavy,2020,11,32.91742799799532
2020-11-27,1781.9000244140625,1817.0,1770.699951171875,1806.0999755859373,0.071804,74.04879760742188,74.26850128173828,73.74620056152344,74.04879760742188,0.0,46.300048828125,0.5223007202148438,Bearish,High,COVID,Heavy,2020,11,37.681092039422985
2020-11-30,1775.699951171875,1787.199951171875,1762.300048828125,1785.0,0.003145,73.94090270996094,74.19850158691406,73.87909698486328,73.93530273,0.0,24.89990234375,0.31940460205078125,Bearish,Medium,COVID,Heavy,2020,11,42.052066621591315
2020-12-01,1814.0999755859373,1815.9000244140625,1774.9000244140625,1775.0,0.001859,74.02519989013672,74.17289733886719,73.46499633789062,74.02519989013672,0.0,41.0,0.7079010009765625,Bullish,High,COVID,Heavy,2020,12,43.15559795691857
2020-12-02,1825.699951171875,1830.0,1807.800048828125,1811.300048828125,0.000771,73.65499877929688,73.81379699707031,73.39800262451172,73.6697998,0.0,22.199951171875,0.41579437255859375,Bullish,Medium,COVID,Heavy,2020,12,43.42692455378194
2020-12-03,1836.800048828125,1842.0,1825.300048828125,1829.199951171875,0.001765,73.66259766,73.95320129394531,73.63040161132812,73.66259766,0.0,16.699951171875,0.3227996826171875,Bullish,Medium,COVID,Heavy,2020,12,42.61740327252427
2020-12-04,1835.9000244140625,1847.5999755859373,1828.199951171875,1840.699951171875,0.001213,73.86489868164062,74.08730316,73.65969848632812,73.93900299072266,0.0,19.400024414062273,0.4276046736718797,Bearish,Medium,COVID,Heavy,2020,12,42.519518389809946
2020-12-07,1861.800048828125,1866.9000244140625,1820.800048828125,1836.5,0.001427,73.79029846191406,73.94799805,73.63179779052734,73.79029846191406,0.0,46.0999755859375,0.3162002594726516,Bullish,High,COVID,Heavy,2020,12,41.96129967676114
2020-12-08,1870.800048828125,1875.800048828125,1861.800048828125,1863.0,0.000121,74.01999664,74.03730010986328,73.54199981689453,73.80989837646484,0.0,14.0,0.49530029296875,Bullish,Medium,COVID,Light,2020,12,41.352329571681786
2020-12-09,1834.5999755859373,1867.0999755859373,1827.0,1867.0999755859373,0.000215,73.72640228271484,73.93979645,73.53099822998047,73.83229828,0.0,40.09997558593727,0.40879822001953414,Bearish,High,COVID,Normal,2020,12,40.74271020311487
2020-12-10,1833.5999755859373,1849.0999755859373,1828.0,1833.199951171875,0.000177,73.93499755859375,73.93499755859375,73.62400055,73.81729888916016,0.0,21.099975585937273,0.3109970085937448,Bullish,Medium,COVID,Normal,2020,12,40.92522007743879
2020-12-11,1839.800048828125,1846.0,1829.0999755859373,1838.5,0.000109,73.72669982910156,73.92250061035156,73.53649902,73.72669982910156,0.0,16.900024414062727,0.3860015903515688,Bullish,Medium,COVID,Light,2020,12,41.0583328053447
2020-12-14,1828.699951171875,1835.699951171875,1822.699951171875,1835.5,0.000258,73.73799896240234,73.78099822998047,73.47000122070312,73.73799896240234,0.0,13.0,0.31099700927734375,Bearish,Low,COVID,Normal,2020,12,41.24367223174272
2020-12-15,1852.300048828125,1853.5999755859373,1833.199951171875,1833.5,0.000961,73.86000061035156,73.90029907226562,73.50219727,73.86000061035156,0.0,20.400024414062273,0.39810180226562863,Bullish,Medium,COVID,Heavy,2020,12,40.756447139896046
2020-12-16,1856.0999755859373,1864.699951171875,1850.5,1856.5,0.00109,73.75980377197266,73.79599762,73.45860290527344,73.75980377197266,0.0,14.199951171875,0.3373947147265568,Bearish,Medium,COVID,Heavy,2020,12,39.51099115684509
2020-12-17,1887.199951171875,1896.199951171875,1874.199951171875,1874.199951171875,0.000414,73.61660004,73.82479858398438,73.38469696044922,73.82479858398438,0.0,22.0,0.44010162353515625,Bullish,Medium,COVID,Normal,2020,12,39.26961841018851
2020-12-18,1885.699951171875,1889.5,1882.300048828125,1882.4000244140625,0.000276,73.52980041503906,73.75479888916016,73.47100067138672,73.60479736328125,0.0,7.199951171875,0.2837982177734375,Bullish,Low,COVID,Normal,2020,12,35.8224326806182
2020-12-21,1879.199951171875,1908.0,1869.0999755859373,1884.800048828125,0.000136,73.60359954833984,74.09200286865234,73.51280212402344,73.60359954833984,0.0,38.90002441406273,0.5792007446289062,Bearish,High,COVID,Light,2020,12,31.10369173017508
2020-12-22,1866.5999755859373,1882.199951171875,1861.0,1882.199951171875,0.000233,73.93530273,74.20230102539062,73.78669738769531,73.93530273,0.0,21.199951171875,0.4156036376953125,Bearish,Medium,COVID,Normal,2020,12,31.259534214782857
2020-12-23,1874.699951171875,1878.800048828125,1864.5,1867.0,8.2e-05,74.26999664,74.26999664,73.64640045166016,74.00550079345703,0.0,14.300048828125,0.623596188339846,Bullish,Medium,COVID,Light,2020,12,31.239870181127255
2020-12-24,1879.9000244140625,1879.9000244140625,1875.699951171875,1877.300048828125,4.6e-05,73.83979797363281,74.09999847,73.45079803466797,73.83979797363281,0.0,4.2000732421875,0.649200435332034,Bullish,Low,COVID,Light,2020,12,31.66918983739066
2020-12-28,1877.199951171875,1895.800048828125,1873.699951171875,1895.5,7.5e-05,73.68900299072266,73.73480224609375,73.45619965,73.68900299072266,0.0,22.10009765625,0.27860259609374793,Bearish,Medium,COVID,Light,2020,12,31.79216368520103
2020-12-29,1879.699951171875,1881.300048828125,1879.699951171875,1881.300048828125,0.000343,73.54489899,73.76730346679688,73.28720092773438,73.54489899,0.0,1.60009765625,0.4801025390625,Bearish,Low,COVID,Normal,2020,12,31.580454993132285
2020-12-30,1891.0,1895.800048828125,1877.300048828125,1879.9000244140625,0.000444,73.45359802246094,73.66480255126953,73.10160064697266,73.65499877929688,0.0,18.5,0.563201904296875,Bullish,Medium,COVID,Normal,2020,12,31.737268290553395
2020-12-31,1893.0999755859373,1901.300048828125,1892.699951171875,1897.0,0.000127,73.13400268554688,73.34999847,72.94660186767578,73.13400268554688,0.0,8.60009765625,0.4033966023242215,Bearish,Low,COVID,Light,2020,12,32.093669205260994
2021-01-04,1944.699951171875,1945.0999755859373,1912.199951171875,1912.199951171875,0.000154,73.09200286865234,73.20099639892578,72.79850006103516,73.09200286865234,0.0,32.90002441406227,0.402496337890625,Bullish,High,Recovery,Normal,2021,1,36.214597046387595
2021-01-05,1952.699951171875,1952.699951171875,1941.300048828125,1941.699951171875,0.000113,73.31999969482422,73.32980346679688,72.96350098,73.09149932861328,0.0,11.39990234375,0.3663024867968687,Bullish,Low,Recovery,Light,2021,1,40.5290570727022
2021-01-06,1906.9000244140625,1959.9000244140625,1901.5,1952.0,0.000331,73.37480163574219,73.36000061035156,73.04000091552734,73.16799926757812,0.0,58.4000244140625,0.31999969482421875,Bearish,High,Recovery,Normal,2021,1,41.4856238138015
2021-01-07,1912.300048828125,1926.699951171875,1912.0,1922.5999755859373,0.000122,73.36000061035156,73.46700286865234,73.06300354003906,73.37480163574219,0.0,14.699951171875,0.40399932861328125,Bearish,Medium,Recovery,Light,2021,1,42.50426330632516
2021-01-08,1834.0999755859373,1908.0,1834.0999755859373,1908.0,6e-05,73.44599914550781,73.73979949951172,73.19619750976562,73.73000336,0.0,73.90002441406273,0.5436019897460938,Bearish,High,Recovery,Light,2021,1,41.52606848953269
2021-01-11,1849.5999755859373,1849.5999755859373,1826.5,1826.5,2e-05,73.37339782714844,73.58419799804688,73.34030151367188,73.37339782714844,0.0,23.099975585937273,0.243896484375,Bullish,Medium,Recovery,Light,2021,1,40.278897987847934
2021-01-12,1842.9000244140625,1859.699951171875,1839.4000244140625,1849.0,0.000176,73.51349639892578,73.77899932861328,73.20200348,73.77899932861328,0.0,20.2999267578125,0.5769958486132793,Bearish,Medium,Recovery,Normal,2021,1,37.538169129155946
2021-01-13,1853.5999755859373,1858.5999755859373,1853.5999755859373,1858.0,0.000189,73.16500091552734,73.41400146484375,73.06279754638672,73.41400146484375,0.0,5.0,0.35120391845703125,Bearish,Low,Recovery,Normal,2021,1,33.71055087385421
2021-01-14,1850.300048828125,1850.699951171875,1836.699951171875,1836.699951171875,0.000149,73.16989899,73.35399627685547,72.93900299072266,73.16999816894531,0.0,14.0,0.4149932861328125,Bullish,Medium,Recovery,Normal,2021,1,32.3842378916244
2021-01-15,1829.300048828125,1829.4000244140625,1825.0,1829.4000244140625,3.1e-05,73.08760070800781,73.37809753417969,73.00250244140625,73.08999633789062,0.0,4.4000244140625,0.3755950927734375,Bearish,Low,Recovery,Light,2021,1,32.228701703924386
2021-01-19,1839.5,1842.9000244140625,1802.0,1802.0,1.3e-05,73.18869781,73.30799865722656,73.09899902,73.18920135498047,0.0,40.9000244140625,0.20899963722656878,Bullish,High,Recovery,Light,2021,1,32.142119363262736
2021-01-20,1865.9000244140625,1866.5999755859373,1844.4000244140625,1847.800048828125,1.6e-05,73.19190216064453,73.19229888916016,72.89929962158203,73.19200134277344,0.0,22.199951171874773,0.292999267578125,Bullish,Medium,Recovery,Light,2021,1,31.56643849209063
2021-01-21,1865.300048828125,1868.0,1865.300048828125,1865.300048828125,6e-06,72.91089630126953,73.04530334472656,72.88300323486328,72.90789794921875,0.0,2.699951171875,0.16230010986328125,Neutral,Low,Recovery,Light,2021,1,31.54488674918213
2021-01-22,1855.699951171875,1855.699951171875,1852.699951171875,1854.9000244140625,8e-06,72.95490264892578,73.23750305175781,72.92900085449219,72.95490264892578,0.0,3.0,0.308502197265625,Bullish,Low,Recovery,Light,2021,1,31.6395190084663
2021-01-25,1854.9000244140625,1864.699951171875,1851.800048828125,1864.699951171875,2.6e-05,72.99590301513672,73.22000122070312,72.87799835205078,72.99590301513672,0.0,12.89990234375,0.34200286865234375,Bearish,Low,Recovery,Light,2021,1,31.09661439816879
2021-01-26,1850.699951171875,1855.800048828125,1850.699951171875,1855.800048828125,5.9e-05,72.97000122070312,73.22200012207031,72.77449798583984,72.97000122070312,0.0,5.10009765625,0.44750213623046875,Bearish,Low,Recovery,Light,2021,1,30.569714993604475
2021-01-27,1844.9000244140625,1844.9000244140625,1844.9000244140625,1844.9000244140625,0.19554,72.91999816894531,73.07189941,72.79799652,72.91989899,0.0,0.0,0.27390289000000223,Neutral,Low,Recovery,Heavy,2021,1,30.409820096931746
2021-01-28,1837.9000244140625,1862.9000244140625,1831.5,1843.4000244140625,0.027283,73.03710174560547,73.17410278320312,72.89679718017578,73.03700256347656,0.0,31.4000244140625,0.27730560302734375,Bearish,High,Recovery,Heavy,2021,1,30.02123851814357
2021-01-29,1847.300048828125,1876.0,1838.699951171875,1842.0,0.001634,72.93879699707031,73.03029633,72.76750183105469,72.93879699707031,0.0,37.300048828125,0.26279449894531126,Bullish,High,Recovery,Heavy,2021,1,30.139198637729717
2021-02-01,1860.800048828125,1871.9000244140625,1850.0,1866.5999755859373,0.001494,72.90660095214844,73.20339965820312,72.81710052490234,72.90660095214844,0.0,21.9000244140625,0.38629913330078125,Bearish,Medium,Recovery,Heavy,2021,2,30.07500449537442
2021-02-02,1830.5,1861.300048828125,1827.5999755859373,1859.5999755859373,0.001293,73.11979675292969,73.32479858398438,72.90760040283203,73.11979675292969,0.0,33.70007324218773,0.41719818115234375,Bearish,High,Recovery,Heavy,2021,2,30.760099116909753
2021-02-03,1832.199951171875,1842.4000244140625,1829.800048828125,1834.800048828125,0.001195,72.91629791259766,73.00299835205078,72.81900024414062,72.94999694824219,0.0,12.5999755859375,0.18399810791015625,Bearish,Low,Recovery,Heavy,2021,2,31.278807655650873
2021-02-04,1788.9000244140625,1832.199951171875,1782.800048828125,1832.199951171875,0.002375,72.85800170898438,72.99040222167969,72.82599639892578,72.85980224609375,0.0,49.39990234375,0.16440582275390625,Bearish,High,Recovery,Heavy,2021,2,34.24646103317146
2021-02-05,1810.9000244140625,1813.5,1790.9000244140625,1794.300048828125,0.001278,72.9457016,73.02279663085938,72.77770233154297,72.98609924316406,0.0,22.5999755859375,0.24509429931640625,Bullish,Medium,Recovery,Heavy,2021,2,35.57197270399757
2021-02-08,1831.9000244140625,1836.699951171875,1809.0,1816.300048828125,0.000254,72.78479766845703,73.01499938964844,72.77799987792969,72.78479766845703,0.0,27.699951171875,0.23699951171875,Bullish,High,Recovery,Normal,2021,2,35.89824320041665
2021-02-09,1835.300048828125,1843.300048828125,1830.699951171875,1841.9000244140625,0.000184,72.92990112304688,73.00430297851562,72.80120086669922,72.92990112304688,0.0,12.60009765625,0.20310211181640625,Bearish,Low,Recovery,Normal,2021,2,35.98994800762277
2021-02-10,1840.5999755859373,1851.0999755859373,1837.0,1842.5999755859373,0.000543,72.85489654541016,73.10900115966797,72.77799987792969,72.85559844970703,0.0,14.099975585937273,0.33100128173828125,Bearish,Medium,Recovery,Normal,2021,2,35.972060711609366
2021-02-11,1824.9000244140625,1845.0,1820.9000244140625,1840.5,0.000602,72.80729675292969,72.87840270996094,72.67420196533203,72.80729675292969,0.0,24.0999755859375,0.20420074462890625,Bearish,Medium,Recovery,Heavy,2021,2,36.21115917156613
2021-02-12,1821.5999755859373,1827.5,1809.199951171875,1825.0,0.000259,72.70950317382812,72.82510375976562,72.56279754638672,72.70950317382812,0.0,18.300048828125,0.26230621337890625,Bearish,Medium,Recovery,Normal,2021,2,36.111672256800986
2021-02-16,1797.199951171875,1823.4000244140625,1787.300048828125,1820.9000244140625,0.001141,72.63870239257812,72.91470336914062,72.59249877929688,72.63870239257812,0.0,36.0999755859375,0.32220458984375,Bearish,High,Recovery,Heavy,2021,2,36.73735462481456
2021-02-17,1771.0999755859375,1789.699951171875,1768.800048828125,1785.800048828125,0.000614,72.93499755859375,73.15399932861328,72.72299957,72.93499755859375,0.0,20.89990234375,0.4309997586132823,Bearish,Medium,Recovery,Heavy,2021,2,35.01027379233143
2021-02-18,1773.4000244140625,1784.5999755859375,1766.0,1776.0999755859375,0.000587,72.79730224609375,72.80400085449219,72.53869629,72.78700256347656,0.0,18.5999755859375,0.2653045644921832,Bearish,Medium,Recovery,Heavy,2021,2,31.005229522552437
2021-02-19,1775.800048828125,1787.5999755859375,1764.300048828125,1764.300048828125,0.000118,72.60540008544922,72.71499633789062,72.39830017089844,72.60549926757812,0.0,23.2999267578125,0.3166961669921875,Bullish,Medium,Recovery,Light,2021,2,30.289075966090085
2021-02-22,1806.699951171875,1807.800048828125,1784.0,1784.0,0.000165,72.5530014,72.58930206298828,72.30650329589844,72.5530014,0.0,23.800048828125,0.28279876708984375,Bullish,Medium,Recovery,Normal,2021,2,26.854378708385294
2021-02-23,1804.4000244140625,1811.300048828125,1796.4000244140625,1809.5999755859373,0.000569,72.44400024414062,72.55650329589844,72.31999969482422,72.45790100097656,0.0,14.9000244140625,0.23650360107421875,Bearish,Medium,Recovery,Normal,2021,2,27.272345709864577
2021-02-24,1796.4000244140625,1805.800048828125,1796.4000244140625,1805.800048828125,0.0015,72.37699890136719,72.59899902,72.26799774169922,72.38210297,0.0,9.4000244140625,0.33100127830077497,Bearish,Low,Recovery,Heavy,2021,2,27.66724904180639
2021-02-25,1774.4000244140625,1802.0,1766.699951171875,1801.5,0.001049,72.40000153,72.76670074,72.27899932861328,72.39559936523438,0.0,35.300048828125,0.4877014113867233,Bearish,High,Recovery,Heavy,2021,2,29.18255053131104
2021-02-26,1728.0999755859375,1768.199951171875,1718.800048828125,1768.0999755859375,0.001593,73.15090179,74.17870330810547,72.87799835205078,73.15489959716797,0.0,49.39990234375,1.3007049560546875,Bearish,High,Recovery,Heavy,2021,2,33.69756121447664
2021-03-01,1722.5,1747.0,1720.300048828125,1737.0999755859375,0.000407,73.59590148925781,74.125,73.18499755859375,73.59590148925781,0.0,26.699951171875,0.94000244140625,Bearish,High,Recovery,Normal,2021,3,37.77095700344889
2021-03-02,1733.0999755859375,1733.0999755859375,1708.699951171875,1709.4000244140625,0.000867,73.30940246582031,73.87100219726562,73.28150177001953,73.30940246582031,0.0,24.4000244140625,0.5895004272460938,Bullish,Medium,Recovery,Heavy,2021,3,40.68799420395164
2021-03-03,1715.300048828125,1732.4000244140625,1703.5,1730.0,0.000501,73.27749633789062,73.31980133,72.72879791259766,73.27749633789062,0.0,28.9000244140625,0.591003417402348,Bearish,High,Recovery,Normal,2021,3,44.182342185708094
2021-03-04,1700.199951171875,1717.4000244140625,1700.199951171875,1706.5,0.000521,72.88069915771484,73.10800170898438,72.61219787597656,72.88069915771484,0.0,17.2000732421875,0.4958038330078125,Bearish,Medium,Recovery,Normal,2021,3,47.201278258284454
2021-03-05,1698.0,1701.0,1685.0,1690.5999755859375,0.000302,73.13179779052734,73.31120300292969,72.73500061035156,73.13179779052734,0.0,16.0,0.576202392578125,Bullish,Medium,Recovery,Normal,2021,3,49.584503356004156
2021-03-08,1677.699951171875,1705.4000244140625,1673.699951171875,1704.699951171875,0.00129,73.13339996,73.41529846191406,72.94000244140625,73.13339996,0.0,31.7000732421875,0.4752960205078125,Bearish,High,Recovery,Heavy,2021,3,53.07461829050023
2021-03-09,1716.5999755859375,1717.5,1685.199951171875,1686.199951171875,0.000335,73.33000183105469,73.38629913330078,72.88559723,73.33039855957031,0.0,32.300048828125,0.5007019033007793,Bullish,High,Recovery,Normal,2021,3,53.50997272316376
2021-03-10,1721.5,1722.9000244140625,1711.0,1713.5999755859375,0.000412,72.77590179,73.07800293,72.76490020751953,72.77580261230469,0.0,11.9000244140625,0.31310272248046545,Bullish,Low,Recovery,Normal,2021,3,53.51469274390494
2021-03-11,1722.300048828125,1737.5,1720.199951171875,1725.5999755859375,1.8e-05,72.70600128173828,72.79799652,72.56479645,72.70610046386719,0.0,17.300048828125,0.2332000699999952,Bearish,Medium,Recovery,Light,2021,3,53.38497523464277
2021-03-12,1719.5,1722.5,1699.0,1715.9000244140625,8e-05,72.63899993896484,72.87329864501953,72.56500244140625,72.63899993896484,0.0,23.5,0.30829620361328125,Bullish,Medium,Recovery,Light,2021,3,53.32707506551481
2021-03-15,1728.9000244140625,1731.9000244140625,1722.800048828125,1729.5,0.000147,72.68299865722656,72.78199768066406,72.39230346679688,72.68299865722656,0.0,9.0999755859375,0.3896942138671875,Bearish,Low,Recovery,Light,2021,3,52.236152461971244
2021-03-16,1730.5999755859375,1733.9000244140625,1726.0,1732.300048828125,0.000729,72.51529693603516,72.94599914550781,72.3655014,72.51529693603516,0.0,7.9000244140625,0.5804977455078131,Bearish,Low,Recovery,Heavy,2021,3,49.96528948625239
2021-03-17,1726.800048828125,1750.0999755859375,1725.5999755859375,1735.300048828125,0.000488,72.51560211,73.00800323486328,72.49629974365234,72.51570129394531,0.0,24.5,0.5117034912109375,Bearish,Medium,Recovery,Normal,2021,3,49.04833217838683
2021-03-18,1732.199951171875,1750.300048828125,1721.800048828125,1745.800048828125,0.000138,72.29560089111328,72.74400329589844,72.29560089111328,72.56980133,0.0,28.5,0.44840240478515625,Bearish,High,Recovery,Light,2021,3,47.647570363974154
2021-03-19,1741.4000244140625,1742.199951171875,1733.5999755859375,1742.199951171875,1.3e-05,72.66880035,72.73780059814453,72.44650268554688,72.66870117,0.0,8.5999755859375,0.29129791259765625,Bearish,Low,Recovery,Light,2021,3,47.473711075356434
2021-03-22,1737.800048828125,1737.800048828125,1737.800048828125,1737.800048828125,5.1e-05,72.40499877929688,72.94999694824219,72.3010025,72.40499877929688,0.0,0.0,0.6489944482421919,Neutral,Low,Recovery,Light,2021,3,46.602453486803036
2021-03-23,1724.699951171875,1724.699951171875,1724.699951171875,1724.699951171875,6e-06,72.38050079345703,72.53910064697266,72.26599884033203,72.38050079345703,0.0,0.0,0.273101806640625,Neutral,Low,Recovery,Light,2021,3,44.723261042715365
2021-03-24,1732.9000244140625,1732.9000244140625,1727.5,1727.5,2.6e-05,72.61219787597656,73.08049774169922,72.50090026855469,72.61229705810547,0.0,5.4000244140625,0.5795974731445312,Bullish,Low,Recovery,Light,2021,3,42.07856271581866
2021-03-25,1724.9000244140625,1733.199951171875,1724.5,1732.699951171875,1.5e-05,72.64559936523438,73.13700103759766,72.55000305175781,72.64559936523438,0.0,8.699951171875,0.5869979858398438,Bearish,Low,Recovery,Light,2021,3,38.63925531944705
2021-03-26,1732.199951171875,1732.199951171875,1721.300048828125,1721.300048828125,3.3e-05,72.61280059814453,72.66000366210938,72.37030029296875,72.61280059814453,0.0,10.89990234375,0.289703369140625,Bullish,Low,Recovery,Light,2021,3,35.71009501593074
2021-03-29,1712.0999755859375,1712.0999755859375,1712.0999755859375,1712.0999755859375,0.135457,72.44719696044922,72.82740020751953,72.44730377197266,72.44730377197266,0.0,0.0,0.380096435546875,Neutral,Low,Recovery,Heavy,2021,3,32.876548441620436
2021-03-30,1683.9000244140625,1712.5999755859375,1676.5,1711.0,0.025316,72.74189758300781,73.65229797363281,72.71299743652344,72.74189758300781,0.0,36.0999755859375,0.939300537109375,Bearish,High,Recovery,Heavy,2021,3,32.500263387446736
